productId,name,active,productFamily,currentCoverageStatus,currentAssignments,resolutionState,candidateCapabilities,missingCapabilities,evidenceSummary,gapType,confidence,revenue,orderLines,unitsSold,reason
2008,Polea Alta/Remo Accesorio Alpha | HWM®,true,CABLE_MACHINE,NO_CAPABILITY_APPLICABLE,,VERIFIED_NO_APPLICABLE_CAPABILITY,,,ACCESSORY_OR_SUPPORT_SIGNAL:AVAILABLE|PRODUCT_FAMILY:CABLE_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,1634957,5,5,Catalog evidence identifies a cardio/accessory/support product without a current V1 strength capability.
2016,Bowl Porta Magnesio Accesorio Alpha | HWM®,true,MACHINE_ATTACHMENT,NO_CAPABILITY_APPLICABLE,,VERIFIED_NO_APPLICABLE_CAPABILITY,,,ACCESSORY_OR_SUPPORT_SIGNAL:AVAILABLE|PRODUCT_FAMILY:MACHINE_ATTACHMENT|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,186974,4,4,Catalog evidence identifies a cardio/accessory/support product without a current V1 strength capability.
2017,Barra Pull Up Multigrip Accesorio Alpha | HWM®,true,BODYWEIGHT_GYMNASTICS,NO_CAPABILITY_APPLICABLE,,VERIFIED_NO_APPLICABLE_CAPABILITY,,,ACCESSORY_OR_SUPPORT_SIGNAL:AVAILABLE|PRODUCT_FAMILY:BODYWEIGHT_GYMNASTICS|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,365930,7,7,Catalog evidence identifies a cardio/accessory/support product without a current V1 strength capability.
2018,Prensa Inclinada 45° Unilateral MO 2.0 | Obelix®,true,PLATE_LOADED_MACHINE,UNMODELED,,ONTOLOGY_GAP,,,PRODUCT_FAMILY:PLATE_LOADED_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,ONTOLOGY_GAP,MEDIUM,3799980,3,3,"Generic training equipment has real utility, but no single current V1 capability expresses its supported movement/function set."
2019,V-Squat | Peach Builder,true,PLATE_LOADED_MACHINE,UNMODELED,,ONTOLOGY_GAP,,,DEFERRED_SIGNAL:SQUAT|PRODUCT_FAMILY:PLATE_LOADED_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,ONTOLOGY_GAP,HIGH,4371626,3,3,Product is a credible dedicated machine for deferred capability SQUAT; the current V1 registry intentionally cannot represent it.
2020,Hip Thrust | Peach Builder,true,PLATE_LOADED_MACHINE,UNMODELED,"{""capabilityCode"":""HIP_THRUST"",""relationType"":""DIRECT""}",SEMANTIC_COMPLETE,HIP_THRUST,,PRODUCT_FAMILY:PLATE_LOADED_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE|TRUSTED_V1_SIGNAL:HIP_THRUST,,HIGH,4328468,4,4,Published assignments cover the trusted V1 capability signals observed for the product.
2021,Belt Squat | Peach Builder,true,PLATE_LOADED_MACHINE,UNMODELED,,ONTOLOGY_GAP,,,DEFERRED_SIGNAL:SQUAT|PRODUCT_FAMILY:PLATE_LOADED_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,ONTOLOGY_GAP,HIGH,2053881,2,2,Product is a credible dedicated machine for deferred capability SQUAT; the current V1 registry intentionally cannot represent it.
2022,Reverse Hyper | Peach Builder,true,PLATE_LOADED_MACHINE,UNMODELED,,ONTOLOGY_GAP,,,PRODUCT_FAMILY:PLATE_LOADED_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,ONTOLOGY_GAP,MEDIUM,2690971,3,3,"Generic training equipment has real utility, but no single current V1 capability expresses its supported movement/function set."
2023,Abductor de Pie | Peach Builder,true,PLATE_LOADED_MACHINE,UNMODELED,"{""capabilityCode"":""ABDUCTOR"",""relationType"":""DIRECT""}",SEMANTIC_COMPLETE,ABDUCTOR,,PRODUCT_FAMILY:PLATE_LOADED_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE|TRUSTED_V1_SIGNAL:ABDUCTOR,,HIGH,949991,1,1,Published assignments cover the trusted V1 capability signals observed for the product.
2024,Hip Thrust de Pie | Peach Builder,true,PLATE_LOADED_MACHINE,UNMODELED,"{""capabilityCode"":""HIP_THRUST"",""relationType"":""DIRECT""}",SEMANTIC_COMPLETE,HIP_THRUST,,PRODUCT_FAMILY:PLATE_LOADED_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE|TRUSTED_V1_SIGNAL:HIP_THRUST,,HIGH,2752974,3,3,Published assignments cover the trusted V1 capability signals observed for the product.
2025,Multi Hip Extension | Peach Builder,true,PLATE_LOADED_MACHINE,INSUFFICIENT_EVIDENCE,,DATA_GAP,,,MULTIFUNCTION_SIGNAL:AVAILABLE|PRODUCT_FAMILY:PLATE_LOADED_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,DATA_GAP,LOW,2477081,2,2,Exact missing data: trusted structured category or semantic feature evidence needed to decide whether a V1 capability applies.
2026,Multi Dead Lift | Peach Builder,true,PLATE_LOADED_MACHINE,UNMODELED,,ONTOLOGY_GAP,,,MULTIFUNCTION_SIGNAL:AVAILABLE|PRODUCT_FAMILY:PLATE_LOADED_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,ONTOLOGY_GAP,MEDIUM,1079991,1,1,"Generic training equipment has real utility, but no single current V1 capability expresses its supported movement/function set."
2051,Bicicleta Reclinada NextGen EB8800 | Obelix,true,CARDIO_MACHINE,UNMODELED,,VERIFIED_NO_APPLICABLE_CAPABILITY,,,ACCESSORY_OR_SUPPORT_SIGNAL:AVAILABLE|PRODUCT_FAMILY:CARDIO_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,3899972,3,3,Catalog evidence identifies a cardio/accessory/support product without a current V1 strength capability.
2053,Bicicleta de Spinning Home FZPRO | Forza,true,CARDIO_MACHINE,UNMODELED,,VERIFIED_NO_APPLICABLE_CAPABILITY,,,ACCESSORY_OR_SUPPORT_SIGNAL:AVAILABLE|PRODUCT_FAMILY:CARDIO_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,1622219,13,13,Catalog evidence identifies a cardio/accessory/support product without a current V1 strength capability.
2055,Bicicleta Reclinada Magnética Home FZLUX | Forza,true,CARDIO_MACHINE,UNMODELED,,VERIFIED_NO_APPLICABLE_CAPABILITY,,,ACCESSORY_OR_SUPPORT_SIGNAL:AVAILABLE|PRODUCT_FAMILY:CARDIO_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,5637394,22,25,Catalog evidence identifies a cardio/accessory/support product without a current V1 strength capability.
2056,Elíptica Magnética Home FZLUX | Forza,true,CARDIO_MACHINE,UNMODELED,,VERIFIED_NO_APPLICABLE_CAPABILITY,,,PRODUCT_FAMILY:CARDIO_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,5756115,20,20,Catalog evidence identifies a cardio/accessory/support product without a current V1 strength capability.
2057,Bicicleta Estática Magnética Home FZLUX | Forza,true,CARDIO_MACHINE,UNMODELED,,VERIFIED_NO_APPLICABLE_CAPABILITY,,,ACCESSORY_OR_SUPPORT_SIGNAL:AVAILABLE|PRODUCT_FAMILY:CARDIO_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,1862920,13,13,Catalog evidence identifies a cardio/accessory/support product without a current V1 strength capability.
2058,Wall Rack Plegable Alpha | HWM®,true,RACK_CAGE,UNMODELED,"{""capabilityCode"":""DIP"",""relationType"":""SUPPORTED""}|{""capabilityCode"":""PULL_UP"",""relationType"":""SUPPORTED""}",SEMANTIC_COMPLETE,,,ACCESSORY_OR_SUPPORT_SIGNAL:AVAILABLE|PRODUCT_FAMILY:RACK_CAGE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,8962148,29,31,Published assignments cover the trusted V1 capability signals observed for the product.
2059,Barra Pull Ups Multigrip Pro | HWM®,true,BODYWEIGHT_GYMNASTICS,UNMODELED,,VERIFIED_NO_APPLICABLE_CAPABILITY,,,ACCESSORY_OR_SUPPORT_SIGNAL:AVAILABLE|PRODUCT_FAMILY:BODYWEIGHT_GYMNASTICS|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,2034796,25,25,Catalog evidence identifies a cardio/accessory/support product without a current V1 strength capability.
2068,Smith Machine ZR Series | PROmachine,true,PLATE_LOADED_MACHINE,UNMODELED,,ONTOLOGY_GAP,,,PRODUCT_FAMILY:PLATE_LOADED_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,ONTOLOGY_GAP,MEDIUM,12706825,34,36,"Generic training equipment has real utility, but no single current V1 capability expresses its supported movement/function set."
2069,Extensión de Cuádriceps ISO ZR Series | PROmachine,true,PLATE_LOADED_MACHINE,UNMODELED,"{""capabilityCode"":""LEG_EXTENSION"",""relationType"":""DIRECT""}",SEMANTIC_COMPLETE,LEG_EXTENSION,,PRODUCT_FAMILY:PLATE_LOADED_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE|TRUSTED_V1_SIGNAL:LEG_EXTENSION,,HIGH,5702215,19,19,Published assignments cover the trusted V1 capability signals observed for the product.
2088,Hip Thrust Beast | Obelix,true,PLATE_LOADED_MACHINE,UNMODELED,"{""capabilityCode"":""HIP_THRUST"",""relationType"":""DIRECT""}",SEMANTIC_COMPLETE,HIP_THRUST,,PRODUCT_FAMILY:PLATE_LOADED_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE|TRUSTED_V1_SIGNAL:HIP_THRUST,,HIGH,1079992,1,1,Published assignments cover the trusted V1 capability signals observed for the product.
2089,3D Hip Thruster Beast | Obelix,true,PLATE_LOADED_MACHINE,UNMODELED,,ONTOLOGY_GAP,,,PRODUCT_FAMILY:PLATE_LOADED_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,ONTOLOGY_GAP,MEDIUM,1350000,1,1,"Generic training equipment has real utility, but no single current V1 capability expresses its supported movement/function set."
2091,Pull Over Beast | Obelix,true,PLATE_LOADED_MACHINE,UNMODELED,,ONTOLOGY_GAP,,,PRODUCT_FAMILY:PLATE_LOADED_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,ONTOLOGY_GAP,MEDIUM,999990,1,1,"Generic training equipment has real utility, but no single current V1 capability expresses its supported movement/function set."
2092,T-Bar Row Beast | Obelix,true,PLATE_LOADED_MACHINE,UNMODELED,,RULE_GAP,ROW,ROW,PRODUCT_FAMILY:PLATE_LOADED_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE|TRUSTED_V1_SIGNAL:ROW,RULE_GAP,HIGH,2104978,3,3,Trusted product evidence indicates ROW but the published snapshot has no assignment.
2096,Par Paralelas Triple Grip | Rising,true,BODYWEIGHT_GYMNASTICS,NO_CAPABILITY_APPLICABLE,,VERIFIED_NO_APPLICABLE_CAPABILITY,,,ACCESSORY_OR_SUPPORT_SIGNAL:AVAILABLE|PRODUCT_FAMILY:BODYWEIGHT_GYMNASTICS|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,150990,2,2,Catalog evidence identifies a cardio/accessory/support product without a current V1 strength capability.
2111,Landmine Ball 360 | Rising,true,MACHINE_ATTACHMENT,UNMODELED,,VERIFIED_NO_APPLICABLE_CAPABILITY,,,PRODUCT_FAMILY:MACHINE_ATTACHMENT|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,912674,20,22,Catalog evidence identifies a cardio/accessory/support product without a current V1 strength capability.
2128,Par Collarines Olímpico Magnéticos | Rising,true,MACHINE_ATTACHMENT,UNMODELED,,VERIFIED_NO_APPLICABLE_CAPABILITY,,,PRODUCT_FAMILY:MACHINE_ATTACHMENT|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,112691,8,8,Catalog evidence identifies a cardio/accessory/support product without a current V1 strength capability.
2133,Smith Machine Half Rack ZR Series | PROmachine,true,PLATE_LOADED_MACHINE,UNMODELED,,ONTOLOGY_GAP,,,PRODUCT_FAMILY:PLATE_LOADED_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,ONTOLOGY_GAP,MEDIUM,9935233,21,21,"Generic training equipment has real utility, but no single current V1 capability expresses its supported movement/function set."
2134,Multifuncional Smith ZR Series | PROmachine,true,PLATE_LOADED_MACHINE,UNMODELED,,ONTOLOGY_GAP,,,MULTIFUNCTION_SIGNAL:AVAILABLE|PRODUCT_FAMILY:PLATE_LOADED_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,ONTOLOGY_GAP,MEDIUM,16628593,23,23,"Generic training equipment has real utility, but no single current V1 capability expresses its supported movement/function set."
2139,Polea Dual Multifuncional 70kg ZR Series | PROmachine,true,CABLE_MACHINE,INSUFFICIENT_EVIDENCE,,DATA_GAP,,,MULTIFUNCTION_SIGNAL:AVAILABLE|PRODUCT_FAMILY:CABLE_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,DATA_GAP,LOW,7113272,18,19,Exact missing data: trusted structured category or semantic feature evidence needed to decide whether a V1 capability applies.
2140,Banco Hip Thrust 3.0 ZR Series | PROmachine,true,BENCH,UNMODELED,"{""capabilityCode"":""HIP_THRUST"",""relationType"":""DIRECT""}",SEMANTIC_COMPLETE,,,PRODUCT_FAMILY:BENCH|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,3599909,11,11,Published assignments cover the trusted V1 capability signals observed for the product.
2141,Banco Hip Thrust/Nordic Curl ZR Series | PROmachine,true,BENCH,UNMODELED,"{""capabilityCode"":""HIP_THRUST"",""relationType"":""DIRECT""}",SEMANTIC_COMPLETE,,,PRODUCT_FAMILY:BENCH|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,1895936,8,8,Published assignments cover the trusted V1 capability signals observed for the product.
2142,Polea Alta/Remo 70kg ZR Series | PROmachine,true,CABLE_MACHINE,UNMODELED,"{""capabilityCode"":""LAT_PULLDOWN"",""relationType"":""DIRECT""}|{""capabilityCode"":""ROW"",""relationType"":""DIRECT""}",SEMANTIC_COMPLETE,,,ACCESSORY_OR_SUPPORT_SIGNAL:AVAILABLE|PRODUCT_FAMILY:CABLE_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,7473397,21,21,Published assignments cover the trusted V1 capability signals observed for the product.
2143,Banco Hip Thrust 1.0 ZR Series | PROmachine,true,BENCH,UNMODELED,"{""capabilityCode"":""HIP_THRUST"",""relationType"":""DIRECT""}",SEMANTIC_COMPLETE,,,PRODUCT_FAMILY:BENCH|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,239992,1,1,Published assignments cover the trusted V1 capability signals observed for the product.
2182,Multifuncional Trainer ZR Series | PROmachine,true,PLATE_LOADED_MACHINE,UNMODELED,"{""capabilityCode"":""PULL_UP"",""relationType"":""SUPPORTED""}",SEMANTIC_COMPLETE,PULL_UP,,MULTIFUNCTION_SIGNAL:AVAILABLE|PRODUCT_FAMILY:PLATE_LOADED_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE|TRUSTED_V1_SIGNAL:PULL_UP,,HIGH,1772970,3,3,Published assignments cover the trusted V1 capability signals observed for the product.
2187,Trotadora Comercial S1 Series LED - 2da Selección | Obelix® (OB260-SU40-3),true,CARDIO_MACHINE,UNMODELED,,VERIFIED_NO_APPLICABLE_CAPABILITY,,,PRODUCT_FAMILY:CARDIO_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,1329993,1,1,Catalog evidence identifies a cardio/accessory/support product without a current V1 strength capability.
2188,Prensa Horizontal Sentado MO 2.0 - 2da Selección | Obelix® (OB-MO2-S12-SU40-2),true,PLATE_LOADED_MACHINE,UNMODELED,,ONTOLOGY_GAP,,,PRODUCT_FAMILY:PLATE_LOADED_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,ONTOLOGY_GAP,MEDIUM,0,0,0,"Generic training equipment has real utility, but no single current V1 capability expresses its supported movement/function set."
2194,Eliptica Comercial S1 Series LED - 2da Selección | Obelix® (OB9001-SU40-1),true,CARDIO_MACHINE,UNMODELED,,VERIFIED_NO_APPLICABLE_CAPABILITY,,,PRODUCT_FAMILY:CARDIO_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,959994,1,1,Catalog evidence identifies a cardio/accessory/support product without a current V1 strength capability.
2195,Pack 3 Agarres Ergonómicos - Accesorio Polea | Obelix,true,CABLE_MACHINE,NO_CAPABILITY_APPLICABLE,,VERIFIED_NO_APPLICABLE_CAPABILITY,,,ACCESSORY_OR_SUPPORT_SIGNAL:AVAILABLE|PRODUCT_FAMILY:CABLE_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,1535028,20,21,Catalog evidence identifies a cardio/accessory/support product without a current V1 strength capability.
2203,Dual Cuádriceps / Femoral Acostado MO 2.0 | Obelix®,true,SELECTORIZED_MACHINE,INSUFFICIENT_EVIDENCE,,NEEDS_REVIEW,LEG_EXTENSION|LEG_CURL,LEG_EXTENSION|LEG_CURL,MULTIFUNCTION_SIGNAL:AVAILABLE|PRODUCT_FAMILY:SELECTORIZED_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE|TRUSTED_V1_SIGNAL:LEG_CURL|LEG_EXTENSION,QUALITY_REVIEW,MEDIUM,979994,1,1,"Multiple or multifunction V1 signals require product-level adjudication before publishing LEG_EXTENSION, LEG_CURL."
2261,Par Anillas Olímpicas de Gimnasia Madera - 2da Selección (Wodstock) | HWM®,true,BODYWEIGHT_GYMNASTICS,UNMODELED,,VERIFIED_NO_APPLICABLE_CAPABILITY,,,ACCESSORY_OR_SUPPORT_SIGNAL:AVAILABLE|PRODUCT_FAMILY:BODYWEIGHT_GYMNASTICS|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,292407,10,15,Catalog evidence identifies a cardio/accessory/support product without a current V1 strength capability.
2290,Trotadora Comercial S1 Series TFT Touch - 2da Selección | Obelix® (OB260A-SU40-2),true,CARDIO_MACHINE,UNMODELED,,VERIFIED_NO_APPLICABLE_CAPABILITY,,,PRODUCT_FAMILY:CARDIO_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,0,0,0,Catalog evidence identifies a cardio/accessory/support product without a current V1 strength capability.
2295,Air Row Hurricane HWM®,true,CARDIO_MACHINE,UNMODELED,,VERIFIED_NO_APPLICABLE_CAPABILITY,,,PRODUCT_FAMILY:CARDIO_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,0,0,0,Catalog evidence identifies a cardio/accessory/support product without a current V1 strength capability.
2296,Air Ski Hurricane HWM®,true,CARDIO_MACHINE,UNMODELED,,VERIFIED_NO_APPLICABLE_CAPABILITY,,,PRODUCT_FAMILY:CARDIO_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,0,0,0,Catalog evidence identifies a cardio/accessory/support product without a current V1 strength capability.
2297,Air Bike Hurricane 3.0 HWM®,true,CARDIO_MACHINE,UNMODELED,,VERIFIED_NO_APPLICABLE_CAPABILITY,,,PRODUCT_FAMILY:CARDIO_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,0,0,0,Catalog evidence identifies a cardio/accessory/support product without a current V1 strength capability.
2300,Polea Alta V8 Series - 2da Selección | Obelix (V8-522-SU40-2),true,CABLE_MACHINE,UNMODELED,"{""capabilityCode"":""LAT_PULLDOWN"",""relationType"":""DIRECT""}",SEMANTIC_COMPLETE,LAT_PULLDOWN,,PRODUCT_FAMILY:CABLE_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE|TRUSTED_V1_SIGNAL:LAT_PULLDOWN,,HIGH,0,0,0,Published assignments cover the trusted V1 capability signals observed for the product.
2301,Curl Femoral Sentado MO 2.0 - 2da Selección Obelix® (OB-MO2-S14-SU45-1),true,UNKNOWN,UNMODELED,"{""capabilityCode"":""LEG_CURL"",""relationType"":""DIRECT""}",SEMANTIC_COMPLETE,LEG_CURL,,PRODUCT_FAMILY:UNKNOWN|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE|TRUSTED_V1_SIGNAL:LEG_CURL,,HIGH,0,0,0,Published assignments cover the trusted V1 capability signals observed for the product.
2302,Hip Thrust Beast - 2da Selección Obelix (OB-BT82032A-SU40-1),true,UNKNOWN,UNMODELED,"{""capabilityCode"":""HIP_THRUST"",""relationType"":""DIRECT""}",SEMANTIC_COMPLETE,HIP_THRUST,,PRODUCT_FAMILY:UNKNOWN|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE|TRUSTED_V1_SIGNAL:HIP_THRUST,,HIGH,0,0,0,Published assignments cover the trusted V1 capability signals observed for the product.
2304,Bicicleta Estática Magnética Home FZLUX - 2da Selección Forza (FZ8512-SU40-1),true,CARDIO_MACHINE,UNMODELED,,VERIFIED_NO_APPLICABLE_CAPABILITY,,,ACCESSORY_OR_SUPPORT_SIGNAL:AVAILABLE|PRODUCT_FAMILY:CARDIO_MACHINE|STRUCTURED_SEMANTIC_EVIDENCE:AVAILABLE,,HIGH,0,0,0,Catalog evidence identifies a cardio/accessory/support product without a current V1 strength capability.
